time,F1,F2,F3,F4,F5,F6,F7,Nc1,Nc2,Nc3,Nc4,Nc5,Nh1,Nh2,Nh3,Nh4,Nh5,No1,No2,No3,No4,No5
143,0.5035310404513554,20.533413685855194,21.036944726306547,20.64758005133187,0.3893646749746762,0.0038222935475663027,0.38554238142710995,580.1762440835698,2.0896051060740485e-07,3.655058160764839,579.574359742789,5.068514818278989e-09,0.601884544672737,5313.586914931356,4912.075056146262,5311.8893893620325,2.299410113153044,8.430521254822259e-10,393.9627000360636,2456.037562974231,392.9968511291787,0.4829244538639722
144,16.740484502248545,0.016205908866155336,16.7566904111147,11.050554343652493,5.706136067462205,2.8547328274175126,2.851403240044692,574.7370106377833,6.582105929709521e-07,1.4006880883513833,574.1352273979913,1.7467591920980505e-08,0.6017838805350411,5312.3136902441365,4275.547015182312,5310.616343910261,2.2991302116116317,2.7983130765444783e-09,384.22993714546476,2137.773505572316,383.26399506095885,0.48297104365209875
145,16.78255971487815,2.5058205150801064e-05,16.7825847730833,0.00012659731513706913,16.782458175768163,16.78233150980241,0.0001266659657532008,572.988004986857,9.785050456235567e-07,0.004409631928964313,572.3865886913954,1.8980325980114237e-08,0.6014172549862771,5315.066974518714,4371.626767169902,5313.368078583876,2.3003131868668683,2.956760748147212e-09,402.3393862146073,2185.8133905845825,401.3732434679162,0.48307137482394835
146,0.04869835850938214,16.807027589391055,16.85572594790044,16.708345951765665,0.14737999613477273,0.05334455782690235,0.09403543830787038,574.3189529549552,1.909516614790946e-07,5.595597616065246,573.7177805939498,5.720212270637778e-09,0.6011725462367612,5315.435076630967,3867.2080669609227,5313.735146349789,2.3011028264834947,9.310433452934608e-10,405.172994746404,1933.6040491636152,404.20671805531794,0.4831383460085698
147,4.31547427616143e-06,18.49796043557779,18.497964751052066,2.6234253631160335e-05,18.497938516798435,18.497900994217378,3.75225810554591e-05,563.9308304917042,6.691063140367037e-07,0.03729236837253417,563.329903576081,9.905709840513444e-10,0.6009275837390368,5313.599999982455,4407.656350873424,5311.899034309951,2.3018932541630663,2.0795191475162045e-09,365.8774865711663,2203.82820002483,364.9110758046457,0.4832053843000374
148,0.0012182839403724875,17.370850740251154,17.372069024191525,17.331423689010514,0.04064533518101159,0.02029173336949879,0.020353601811512807,551.8760637962449,1.4032058198901191e-07,3.7331237967718565,551.2755042632671,3.6724379157644904e-09,0.6005596696260095,5311.267777429316,4023.337333827794,5309.565256713284,2.3030803851246717,5.330754250282382e-10,398.51961520229287,2011.6686606662981,397.5530030672591,0.4833060677833816
149,17.344095253837022,0.00011827920207375162,17.344213533039095,0.00015373463827458983,17.34405979840082,9.099188310240182e-05,17.34396880651772,547.954331575713,4.2690760493729653e-07,0.003986400554050275,547.3538950894747,2.1986149481937802e-08,0.6004368911597537,5313.652131273377,4527.756066945063,5311.949091672164,2.303476490595709,1.776188298792414e-09,350.7262084570105,2263.878003743861,349.75952913357196,0.48333966260737243
150,0.810093645290312,17.61125248586441,18.42134613115472,16.252564686239854,2.168781444914866,1.5099264737734819,0.6588549711413842,556.5019732932898,3.532315352393739e-07,10.714134562802803,555.9016595551094,6.285192958358934e-10,0.6003140907832947,5312.6461854622175,4275.5470290720605,5310.942626755212,2.303872796492411,1.2970673204212916e-09,382.7527452281527,2137.7734872038413,381.785998680882,0.4833732742839095
151,5.143949719635259e-05,19.7751466907465,19.775198130243698,8.449159615573178,11.32603851467052,1.818797200470656,9.507241314199844,556.3110732398503,3.541687749314944e-07,0.0037671632678613035,555.7110053310055,2.879291862635596e-09,0.6000682601342648,5312.713223791617,4659.865365477775,5311.008626046418,2.304666003788775,1.5445219721218988e-09,407.8823158860952,2329.9326715083257,406.91543479114904,0.48344054824537214
152,0.9896575726723821,21.072142529895473,22.061800102567858,21.532105665104766,0.5296944374630892,0.017605671531884904,0.5120887659312043,561.6878320367042,2.542693278262783e-07,0.8309643848743358,561.0876743772243,6.699434298623735e-09,0.6001579070497073,5311.416237495188,5152.2744389345935,5309.712179523099,2.30421587811654,1.0232188747641091e-09,401.8460578008768,2576.1372046935935,400.87921563761245,0.48342108214380614
153,0.0012908017872864824,20.48227857353315,20.483569375320435,20.46876132642433,0.014808048896104497,0.009998640758218009,0.004809408137886488,563.5703979618072,6.882156807817384e-08,60.03143322058817,562.9701504643245,7.565838049799355e-11,0.6002475662286303,5310.819967532353,4767.9554220209275,5309.116449354771,2.303765743391206,4.191986290189942e-10,402.3378844083286,2383.9776931867523,401.3710811774535,0.48340161564715367
154,19.52334048190611,0.004619399513391112,19.527959881419502,0.42999245673362474,19.097967424685876,0.0038170933503174536,19.09415033133556,569.7217339693868,4.976626972475711e-07,1.4178732001614487,569.1213972463705,1.657220913242599e-08,0.6003372041068449,5310.629670699887,5020.164432760169,5308.926692304649,2.3033155960484155,3.2965470764436622e-09,400.86063681973104,2510.082219633366,399.8938725255168,0.4833821487554028
155,17.10666968497424,0.13641419576080782,17.243083880735046,17.00065094120427,0.24243293953077633,0.012547007852605522,0.22988593167817079,569.668539011755,5.419464299119976e-07,0.5261142561630751,569.0681126768279,1.4062900218991643e-08,0.600426862810592,5312.789826611987,4383.636420188689,5311.087388029055,2.3028654453476665,3.954668601401047e-10,403.6936970145699,2191.8182000771726,402.7269716520283,0.4833626814685416
156,18.585409216960358,0.017915869774193204,18.603325086734554,18.582629401372746,0.02069568536180606,0.010567907541513565,0.010127777820292495,566.1762700047485,4.3841684297099173e-07,0.10176353473542608,565.5757539082778,1.0558914962584414e-08,0.600516524328744,5311.605254867386,4755.945791966696,5309.90335610871,2.3024152813843624,1.6202964300024752e-09,399.5060178487506,2377.9728775014405,398.53933142279783,0.48334321378655776
157,18.64367114433469,0.001466733086338213,18.645137877421025,0.0008446749321557553,18.64429320248887,0.005016830318792137,18.63927637217008,570.6811080415283,5.482035660214278e-07,0.014781556089171937,570.0803230698828,1.659620117223684e-08,0.6007855032528843,5311.170158474208,4888.054456069269,5309.469879237494,2.301064737716234,2.250312714471752e-09,393.96137515583285,2444.02723763774,392.99480554134374,0.483284808369751
158,17.72964904607228,5.0741006451497274e-06,17.729654120172924,4.265950422176694e-05,17.729611460668703,11.993090788217929,5.736520672450774,571.6596946062673,4.99094400116949e-07,0.5827021074453252,571.058819920219,1.0083941828206066e-08,0.6008751750587789,5313.596777990755,4623.8357842586465,5311.897038625135,2.30061454023697,4.4171483036444024e-10,400.86136787743243,2311.917897518164,399.89483719965983,0.483265339107157
159,7.152849246524156,11.408030027219029,18.560879273743165,13.450095326279317,5.110783947463845,2.5596462019703834,2.5511377454934663,571.3062015777342,1.0118045114857877e-06,2.581042731743476,570.7052377372825,1.9542073254528504e-08,0.6009648327142898,5310.92237633428,4515.746395321965,5309.223176834741,2.3001643319897775,2.6301815742482107e-10,395.5633740273983,2257.8731974083184,394.5968822887626,0.4832458694493803
160,0.0026454152547561987,19.83282314263521,19.835468557889964,19.827251039078913,0.008217518811053249,0.0043898395029373745,0.0038276793081158745,561.3917407196112,1.7846626483313222e-07,0.9976464041915932,560.7906863768875,4.847056160856357e-09,0.6010545163430081,5311.954293399799,4635.845438720165,5310.255633801453,2.299714113929246,7.593119502929032e-10,358.23971060647176,2317.922708473992,357.2732578084382,0.48322639939640893
161,6.7928462698465015e-06,18.98112282542659,18.98112961827286,0.001264575225933203,18.979865043046928,0.000935822176385245,18.978929220870544,569.8963512040401,2.8576435767761637e-07,0.01135365995805091,569.2952072978607,1.8588689297879867e-08,0.6011441733551933,5311.801280451162,4539.7663386275,5310.103160736531,2.2992638877319296,2.5380487615119403e-10,382.50630590528266,2269.8831702551543,381.53989204764,0.48320692894823086
162,3.0552436134660477,15.074436679750171,18.129680293215202,16.750464252082708,1.379216041132478,0.6636809939506734,0.7155350471818046,569.0501050242453,1.638045293276345e-07,3.962871102261117,568.4486752301998,4.34841912403523e-09,0.6014299535018514,5314.635164859038,4263.536740918488,5312.938742089971,2.2978527218524505,7.157687538676933e-10,386.81872381928537,2131.7683748316977,385.85243554913916,0.48314413543097245
163,0.0007064336006514043,20.856025103029907,20.85673153663056,12.162145428097805,8.694586108532752,0.004099035501963189,8.69048707303079,574.3986223867589,1.3829717435605332e-07,4.90243078811889,573.7971590812475,1.9130540490967944e-08,0.6014634246780663,5313.281284564893,4888.054436899957,5311.585016129799,2.297731859544526,2.275190416998993e-10,365.8760464866624,2444.0272234162103,364.9097757355011,0.4831353756944266
164,0.0002031787638206869,18.359605709538723,18.359808888302545,0.00011697207701210464,18.359691916225533,0.0002386879629355227,18.3594532282626,572.4883337557557,2.811074569755982e-07,0.015416684610060698,571.886837106414,1.360208908359019e-08,0.6014969168471301,5311.618543277872,4383.636406368036,5309.922429200205,2.2976109944163268,9.781034144056206e-11,399.9969166958953,2191.818235687647,399.03066346443427,0.48312661577945126
165,15.680235318911746,0.5919254776500201,16.27216079656173,16.22419370091036,0.04796709565120054,0.023488802084292652,0.024478293567063544,560.061294802898,4.657196364846661e-07,0.7051861396232664,559.4597815945923,1.2671139791165115e-08,0.6015136613540467,5312.651801303184,4155.447345803092,5310.955764403576,2.297550558975583,1.986544642382743e-09,364.39779578577776,2077.7236742519804,363.4315513162544,0.4831222357550507
166,9.760911887887202,7.168223215075135,16.92913510296223,1.429652018767615,15.4994830841948,0.004541773011174117,15.494941311183625,586.1882793646209,7.103539887743033e-07,1.8610876200249593,585.5867496572029,1.843099873591764e-08,0.6015303993409384,5310.88826772301,4263.536712216224,5309.192307995558,2.297490123690262,3.104002341101687e-09,422.0466004757709,2131.768350950011,421.08036476750283,0.4831178556860408
167,0.385224365202278,20.62636290112993,21.011587266332207,20.847079278082802,0.1645079882494067,0.0549695844791478,0.1095384037702589,579.2359208329867,1.3902002427759765e-07,1.6358165418368908,578.6343738103178,1.80980206740485e-08,0.6015471435910716,5315.01468586102,4888.054473815662,5313.318803312599,2.2974296917740844,2.369844883212827e-10,389.65146098039526,2444.0272252724108,388.6852340294874,0.4831134755724208
168,3.654572046000712e-05,19.490193316076187,19.490229861796646,9.504572584276803e-05,19.490134816070803,19.490021617546187,0.00011319852461634757,583.6440687699917,8.997423298828408e-07,0.004582936451320623,583.042438785901,5.938133713331119e-09,0.6016308778948004,5314.598115219762,4659.865375885907,5312.902618588794,2.297127508732978,1.291352295395145e-10,422.66383861351443,2329.932677969809,421.6976554649733,0.48309157433514516
169,3.914427551233437e-05,17.530402781678053,17.530441925953564,17.08001534353127,0.4504265824222953,0.40704001714375565,0.043386565278539624,577.2013069914334,6.135110351489577e-07,1.011836868516743,576.5996599761711,2.7750548704382806e-09,0.6016476259982791,5315.369555097408,4023.3373383868075,5313.674135653021,2.2970670694412663,9.443957549182082e-10,413.5486164808889,2011.668697627164,412.5824420939256,0.4830871939538501
170,15.555373298147126,0.7737400915824124,16.329113389729415,16.328469242327852,0.0006441474015613692,0.00022526947763260556,0.00041887792392876364,563.9012412787858,1.0999161823177732e-07,24.881939350330775,563.2996155820322,1.8748298589483308e-08,0.6016257879970537,5312.868645670688,4155.447348881473,5311.171817996334,2.2984534592875305,3.064202831485331e-09,354.42013690864997,2077.723662876529,353.45403348293013,0.4830517143920073
171,16.146207472808694,0.19397298578245706,16.34018045859115,16.002326058794516,0.33785439979663245,0.24335138730597888,0.09450301249065358,574.089318552787,2.1153185396177255e-07,0.5927563024498222,573.4877038721904,4.916740089826485e-09,0.60161488721161,5315.178765601329,4155.447335268725,5313.4812336013,2.299146885667565,1.572853131827892e-09,360.08811700324236,2077.723692858765,359.12204906730904,0.4830339687530944
172,4.732930058397159e-05,17.507196406707955,17.507243736008537,16.684925284189383,0.8223184518191534,0.40375792506684816,0.4185605267523053,577.3570478388211,2.0543084419777272e-07,2.7861236679434276,576.7554440691436,8.03551201795327e-09,0.6016039670727714,5310.139658877098,4023.3373344793567,5308.44142237937,2.2998404634579668,1.3420977480666606e-09,402.2143564986783,2011.6686839741722,401.24832406160607,0.48301621920713445
173,0.001244634772409701,17.100597021117025,17.101841655889437,9.04801358574094,8.053828070148498,0.02406630500726499,8.029761765141233,570.0753844251188,5.853801437167391e-07,4.83944398332128,569.4737919548146,1.6111685196138097e-08,0.6015930395726723,5311.732216471966,4023.3373291416415,5310.033275316458,2.300534190478705,4.60239556204884e-09,400.86027777487783,2011.6686662094637,399.8942808479745,0.4829984657528368
174,3.9602482550711654e-05,16.00011559557856,16.000155198061112,3.259066136690384e-05,16.000122607399746,8.71751954997134e-06,16.000113889880193,562.2426808296485,8.200081312229159e-07,0.0010362042468763735,561.6410995158009,1.7682230876190425e-08,0.6015821161735483,5312.449705406901,3771.1283103103915,5310.75005944494,2.3012280746605738,3.473399785468205e-09,399.5047103996778,1885.5641694571516,398.5387489863734,0.48298070838891044
175,0.004233209513321836,18.80089231239482,18.805125521908142,10.515266761305938,8.289858760602202,0.15536443532556043,8.134494325276641,565.2426204954469,2.3551006354805905e-07,1.3741188403576527,564.6410495213352,6.111828459742838e-09,0.601571203509925,5313.645938043991,4407.656344752703,5311.945587133491,2.3019221130272816,9.81872402288017e-10,403.6931933853356,2203.828194318605,402.7272674920893,0.4829629471140638
176,16.634124089688,1.8771644773168044e-05,16.634142861332773,10.24990701034983,6.384235850982946,6.383817966410862,0.00041788457208354345,564.9240595061273,3.442601023775901e-07,0.00043575979084522636,564.3224995674059,1.505890229933951e-08,0.6015602679225834,5310.453266316435,4275.547042055277,5308.7522102816,2.302616300839455,1.9176779337015216e-09,402.2139836337463,2137.7735074290485,401.24809327181,0.48294518192700464
177,8.492538752692796e-05,9.807700959632689,9.807785885020214,6.326786579447969e-05,9.807722617154422,0.00011432388795740544,9.807608293266467,570.394272801291,6.194035094978281e-07,0.24043508029011199,569.7927240667603,1.7314707960904062e-08,0.6015493366194732,5312.2040399900125,4527.756034876602,5310.502278682204,2.3033106443784814,4.994582789205776e-11,402.21572915811396,2263.878021291666,401.24987433251107,0.4829274128264402
178,8.497595498360068,9.795367697104126,18.29296319546416,13.616808445064535,4.676154750399625,2.489032020839555,2.18712272956007,556.1065231222108,3.4576078070160196e-07,0.017746618456703063,555.5049850454926,4.6838921584127225e-09,0.6015384177951519,5315.61165319846,4407.656343022971,5313.909186477182,2.3040051383252402,7.48331167313438e-10,400.7375175472038,2203.82817292982,399.77169826833,0.4829096398110773
179,16.5025483486196,0.0012203011818945945,16.503768649801497,11.165807839993663,5.337960809807834,0.03160182772805946,5.306358982079774,562.1135594925654,7.426908273135673e-07,5.4493081096954725,561.5120327466409,1.7127621420475984e-08,0.6015274714876839,5311.170967171836,4275.547015959998,5309.46779485658,2.3046997854333116,1.309808740510664e-09,386.81629609051026,2137.773515196309,385.8505123660608,0.482891862879622
180,5.136642885784566e-06,20.91198935366402,20.911994490306903,7.502807667320283,13.409186822986621,13.409184078800427,2.7441861927335723e-06,567.2339179352472,1.9353078101612977e-07,0.02168967626554886,566.6324015764359,4.840690532272911e-09,0.6015165475013979,5311.845906140979,4912.0750451231825,5310.142028100992,2.3053945866814685,8.062049293040301e-10,398.0260498796782,2456.03752592031,397.0603017164229,0.48287408203077997
181,17.29276008991177,5.317221224167132e-06,17.292765407132993,0.0002488504803655855,17.29251655665263,17.29239214856611,0.0001244080865179071,563.5990592998676,3.1008189902459115e-07,0.0056983256157630766,562.9975539962908,9.969751861449113e-09,0.6015056036889257,5311.971668804785,4527.756033786414,5310.267084867115,2.3060895412945395,6.327665415331963e-11,399.5044297403956,2263.878004901664,398.53871714593237,0.4828562972632561
182,5.833672093733871e-06,19.53045733183568,19.530463165507776,2.479689597458652e-05,19.5304383686118,6.870376894791672,12.660061473820129,555.9228861873818,4.3045065677127823e-07,3.972923013805967e-05,555.3213919452681,1.0657827071968516e-08,0.6014946619064215,5310.436917877587,4659.865402061473,5308.7316278910885,2.306784646755864,1.6483150185998972e-09,382.5042825078469,2329.9327015767894,381.53860549234366,0.4828385085757546
183,6.711825710765739e-06,19.613652751065448,19.61365946289116,5.420736978953336e-05,19.61360525552137,15.131333443531576,4.482271811989796,562.6100908225416,4.2872048126383365e-07,1.0303938071541585,562.0085522677533,1.001225155014846e-08,0.6015389734964242,5314.286872963954,4659.86537611007,5312.581625329894,2.3067866058092856,1.746755896363224e-09,412.069691437096,2329.932691881558,411.1040478052986,0.48282181677208746
184,6.057485986287986e-05,19.24687920508267,19.246939779942533,9.881655874573493,9.365283905369038,0.00020940363470625084,9.365074501734332,556.5842941898884,6.033796568468116e-07,1.3306693294768075,555.9827115083854,1.4656018009147863e-08,0.601583270226757,5312.830590311623,4527.756065595209,5311.125385015565,2.306788563764632,2.520131491452322e-09,367.1073643183944,2263.878038420087,366.14175406376745,0.48280512857353486
185,0.02124990458896706,20.190185703625684,20.21143560821465,20.002852911940128,0.2085826962745208,0.09106060491781974,0.11752209135670107,562.4788014781302,6.720772804416785e-07,0.2920032687471668,561.8771302912751,1.9210824415034692e-08,0.6016718397215646,5312.545696120069,4671.875666686033,5310.840575477317,2.3067924795879784,2.885358657530749e-09,382.7519302246142,2335.9378378384977,381.7863867015254,0.48277176298710267
186,1.0667617115581246e-05,19.44339034261235,19.443401010229465,10.268193404613264,9.175207605616201,9.149051945837494,0.026155659778707166,547.0003944569884,4.4212048388836524e-07,0.887149419151568,546.3986787674947,1.175633592473626e-08,0.6017161198577644,5310.618314930319,4527.75604346611,5308.913236610243,2.306794438128688,1.8047737018783265e-09,338.4060525083961,2263.8780186383287,337.4405423390071,0.48275508559688907
187,0.0011391475257929026,20.93719293331888,20.938332080844674,20.93570761709925,0.002624463745424912,0.0013016154558849434,0.0013228482895399686,564.091309449165,1.252687065538025e-07,0.23195170116342723,563.4895491796958,6.41769072991636e-09,0.6017603883201856,5312.466434190964,4912.0750461409125,5310.761398182313,2.3067963959541897,1.0168048520498689e-09,415.02535089681265,2456.037548720121,414.05987407421514,0.4827384118071217
188,6.549017828526275e-06,19.92446247041801,19.92446901943584,7.96464451558977e-06,19.924461054791326,0.00030689014465265404,19.924154164646673,568.43667379805,5.808730509740409e-07,7.119073700000526,567.8348697306163,6.41525712066882e-09,0.6018046418915549,5311.820899257134,4779.965065454877,5310.11590554544,2.30679835114727,2.4388031816162013e-09,419.0902030534701,2389.9825279822744,418.12475957267554,0.48272174161663495
189,2.1666002584790938e-05,21.023720219908927,21.023741885911512,12.016365441637936,9.007376444273577,9.007013004361774,0.0003634399118031288,559.7823195809012,5.775032082875029e-07,0.09662784378627547,559.1804712660804,1.5280289104795725e-08,0.6018488770437118,5311.581279295624,4912.0750441345745,5309.8763278628885,2.306800307961901,1.8169306474223024e-09,385.33765476599143,2456.037552821145,384.37224461775986,0.48270507502426335
190,3.270907417061547e-06,19.034758330833892,19.03476160174131,4.532532825552826e-05,19.034716276413054,6.791895010004239e-06,19.034709484518043,549.7560602075584,4.193020451525323e-07,0.00078271215490876,549.154123275145,2.7492520142102558e-08,0.6019373242229852,5311.130488482212,4527.756034699873,5309.425621585538,2.3068042161973956,4.700547490871736e-09,342.59383476052034,2263.8780174498506,341.62849125996246,0.4826717526292071
191,11.160162508546973,7.272165109656397,18.43232761820337,14.329451214841306,4.102876403362066,2.117953996948822,1.9849224064132438,562.8743301295427,1.6623281721349786e-07,1.4684921357749101,562.2723487286795,4.470818897662539e-09,0.6019815626251824,5311.935575438775,4539.766348573035,5310.230750825575,2.306806175184886,6.396810101614385e-10,403.6922980791573,2269.8831567928873,402.72698788614855,0.4826550968241944
192,8.595194081058079e-05,20.543888286787368,20.54397423872818,0.00011422916577529393,20.543860009562405,7.92895973508746,12.614900274474943,564.7617284160199,3.9743210788335737e-07,0.0011345355875095778,564.159703040515,4.396697964348606e-10,0.602025772497441,5312.580130506433,4912.075046341672,5310.875348148602,2.306808128697554,1.6318653478895645e-09,402.3378521332645,2456.0375235710926,401.37257524567104,0.48263844461264044
193,20.051592151535466,3.699448363068625e-05,20.051629146019096,16.805432629285228,3.2461965167338667,3.2381361931909827,0.008060323542883635,574.6296087100616,2.7560616496398985e-07,0.04895584316560116,574.0275390164257,8.359309968217041e-09,0.6020699608826112,5313.313906006356,5164.284078713194,5311.609165882826,2.30681008322425,1.1883869387211644e-09,400.85924749046427,2582.141993655732,399.89400389966585,0.48262179599338295
194,0.0006516716193459458,21.391920606564526,21.39257227818387,21.391624953061154,0.0009473251227168244,0.0003794051201800121,0.0005679200025368106,568.0997375669155,4.63910949037153e-07,0.09427858916075418,567.4975796975714,1.1878982094214951e-08,0.6021583213760019,5310.406213739276,5032.174077517216,5308.701558069337,2.306813989399968,1.9147442118029385e-09,399.2574829337007,2516.087068180431,398.29230591656125,0.4825885095271077
195,18.27158950209245,0.0008651103797145814,18.272454612472167,17.306791014990836,0.9656635974813312,0.9080540105039727,0.057609586977358525,562.3546732859371,3.2824928683232834e-07,14.405529995224786,561.7525565274325,1.7693191589447117e-08,0.602117069060675,5310.2218801406,4659.865384236703,5308.517277442825,2.306719765514947,1.320921987037408e-09,398.2714476732114,2329.9326955207257,397.3062337603347,0.4826069570988273
196,15.329773308176636,4.070228869625493,19.40000217780213,18.94125226564629,0.45874991215583805,0.33276044802901694,0.1259894641268211,566.3007442305801,2.510762033567992e-07,0.3527244589203343,565.6987098428627,7.268248216401309e-09,0.602034631525202,5314.079999227505,4912.075047405346,5312.375502438258,2.3065314197201867,1.0525871500254322e-09,386.5709615072504,2456.0375232557176,385.6056738441085,0.48264383209723216
197,1.1217202253356257e-05,18.55516305594412,18.555174273146374,7.985964075760554e-07,18.555173474549967,18.554919552625233,0.0002539219247346792,580.5353865993155,4.5901221986718755e-08,4.68003250241333e-05,579.9334755658823,2.00845011062247e-08,0.6019110592499719,5313.1399231403475,4407.656345777134,5311.435585040963,2.30624915849638,1.3747525829289756e-10,426.2356441705172,2203.82814477133,425.2702459820802,0.48269909428722063
198,11.413127861017564,7.3858487011242735,18.798976562141792,13.54140748497912,5.257569077162674,2.633851623640798,2.6237174535218752,553.4912065023307,2.9077366805064724e-07,0.042149207214445074,552.8893368702937,1.2154109472759494e-08,0.6018699106564125,5315.09241388974,4527.75605626819,5313.388128660695,2.3061551384401384,1.2608320255077953e-09,333.47943000247085,2263.8780167251425,332.5139950004987,0.4827175016164909
199,15.423034384466229,1.206089508675659,16.62912389314189,14.55172781483704,2.077396078304849,1.0682640738804754,1.0091320044243737,569.9648688253794,1.1568306466968639e-07,2.5080939956513246,569.3630401598084,3.039259542933494e-09,0.601828778214878,5314.836044464665,4275.547040077381,5313.13181208792,2.306061154473832,4.865151913476828e-10,395.19374350530165,2137.773504558792,394.2282717012852,0.4827359022514901
200,3.703829536865659e-05,18.528037260636125,18.528074298931493,0.00023245275627490125,18.527841846175217,15.856699035073706,2.6711428111015123,577.8318840821523,3.844749396447026e-07,7.2801350582892255,577.23009681197,1.71134888186984e-08,0.6017876375436675,5314.922237215872,4407.656368452356,5313.218057649022,2.3059672043496064,4.373061399929411e-11,393.96160464589786,2203.8282197492513,392.9960960535498,0.4827542961958693
201,8.445770919090147e-05,19.45905078356919,19.45913524127838,19.457524582436292,0.0016106588420883134,3.053139936509e-05,0.0015801274427232254,567.3178656447063,1.8074574001603823e-07,3.989926188868563e-05,566.7161603791434,8.381172924827993e-09,0.6017054379276062,5315.438814127508,4527.756033428437,5313.73474015973,2.3057794045989115,1.1067182867822218e-09,377.08655508480126,2263.8780128752805,376.12097295785327,0.48279106402735933
202,17.28313997433197,0.05237105435830602,17.335511028690277,17.274766201949188,0.06074482674109039,0.03094501531922957,0.029799811421860823,568.3477628561025,3.692392304959555e-07,3.3363571831606027,567.7460988608007,9.805170490515625e-09,0.6016643547359153,5312.217235280137,4407.65635428321,5310.513214077325,2.305685556026209,1.5214926206396385e-09,385.4614491582303,2203.8281722872875,384.49583028390833,0.482809437921759
203,16.073125935244168,0.056025840085578954,16.12915177532975,16.1217759814668,0.007375793862946655,0.0004804460423216713,0.006895347820624984,559.3995951395715,1.0815070611373972e-08,0.2804740059458481,558.7979718526864,4.232518331549342e-11,0.6016232976578759,5311.578218069775,4107.4074472041875,5309.874249623945,2.3055917434030393,8.588649634960276e-11,385.46155763113785,2053.7037377617826,384.4959020209435,0.4828278051401168
204,4.10802821930324e-05,18.643754901911556,18.64379598219375,9.520266304223355,9.123529677970396,9.123271061713039,0.0002586162573561802,568.7067054387612,1.7718200258717045e-07,0.0013091654647434865,568.1051300308396,4.6361951502346805e-09,0.6015755804672156,5311.828546826163,4407.656342376715,5310.124748745006,2.3053736608478546,7.757870425740411e-10,412.069293233385,2203.828174466361,411.103588074474,0.4828525798434022
205,17.91917112492617,1.2268975351076914e-05,17.91918339390152,3.879851741657393e-05,17.9191445953841,17.919111741426196,3.285395790554643e-05,552.8460648907823,3.266312604010429e-07,1.0868600691593913,552.2445029519864,1.1778814754227906e-08,0.6015622536483325,5310.678864880004,4659.865360853674,5308.975302044582,2.305125087568578,1.5006030124071232e-09,375.7299759228344,2329.932679610916,374.7642451112408,0.482865406547084
206,17.832523740319463,9.374213836243021e-06,17.832533114533298,0.00013894901554071173,17.832394165517755,17.832185102829087,0.00020906268866985713,564.996136759999,9.577291853655392e-07,21.827404980812997,564.3945887697472,2.6582469031632525e-08,0.6015489213984774,5312.463377476512,4659.865382090543,5310.760049839778,2.304876553983909,4.148365475739843e-09,412.31534183773874,2329.932694478761,411.34958537968066,0.48287823110323963
207,3.0620334461628163e-06,21.219180703441296,21.219183765474735,20.875848394953827,0.3433353705208917,0.03485902405887589,0.30847634646219724,558.5561194664972,4.297471483555561e-07,1.154155829357696,557.9545842634801,2.015641376294356e-08,0.6015356126078165,5313.828548686605,4912.075161158177,5312.125456230411,2.304628065769663,3.0328105012961243e-09,392.4843327049867,2456.0374044262117,391.5185506009947,0.4828910535124085
208,0.007903976592687037,17.925226074538475,17.93313005113116,11.904137622611367,6.028992428519793,0.008093591317912286,6.02089883720188,567.987445346666,6.03026761643682e-07,0.9227696178871658,567.3859236299163,1.452976331060981e-08,0.6015223052467292,5314.152995378073,4155.447332421776,5312.45013806225,2.3043796187161254,2.353200205689345e-09,392.4845474284421,2077.723685253681,391.51873968324503,0.4829038737751298
209,17.609048957768703,7.090675016918453e-05,17.609119864518874,6.405693558990844,11.203426305528028,3.972403270338038,7.23102303518999,565.9694294603725,6.610666264432541e-07,5.931832709516654,565.3679144573207,1.4544295271665975e-08,0.6015156495739981,5312.82082194336,4527.756033490745,5311.118082180135,2.304255410015875,2.7823594569546067e-09,374.25255193552283,2263.878036342033,373.2867313721017,0.482910283101741
210,17.30811716376039,7.36463868707883e-06,17.308124528399077,0.003724762012371601,17.30439976638671,17.304308590020568,9.117636613894492e-05,591.5562441316436,6.36853053495819e-07,1.4765063742922704,590.9547424140237,1.7107528864256815e-08,0.601502337365374,5315.211533881076,4527.756048294117,5313.509029191002,2.304007027202542,2.379492979083627e-10,423.5263762476287,2263.8780184096418,422.56053004757507,0.48292310014580114
211,17.35099545035231,0.00023888318423635776,17.35123433353655,0.00011729671454614033,17.351117036822004,17.350906314200742,0.0002107226212609598,562.8519630583403,6.984774849638337e-07,0.0001768319035101644,562.2504813626366,1.6020478130758502e-08,0.6014823781608084,5315.743384596095,4527.756035012279,5314.041232446911,2.3036345268222678,5.231338777353727e-10,361.5649469023651,2263.878021779674,360.59906225950823,0.48294232168999585
212,4.888558953867942,12.328360145642137,17.216919099510065,17.21639125876258,0.0005278407474857529,0.00026374734037971036,0.00026409340710604253,564.5918302597609,2.456249364151432e-07,0.1744291547077638,563.9903673844078,6.481063741198917e-09,0.601463114496911,5311.443949075761,4155.447325331988,5309.741495548202,2.3039166410192986,1.0370431600609146e-09,377.08538367166153,2077.7236589621753,376.1195023345084,0.4829406690950978
